docid,title,keyword,wikidata_label,wikidata_qid,bnf_id,lineage_path,retry_source,match_stage,is_disambiguation,label_similarity,match_score,p31_types,p31_label
1096239,"Historical perspective of heavy metals contamination (Cd, Cr, Cu, Hg, Pb, Zn) in the Seine River basin (France) following a DPSIR approach (1950-2005).",DPSIR,DPSIR,Q1154930,,DPSIR > scientific model > conceptual model > knowledge organization system,context_or_exact,context_or_exact,no,100.0,50.0,Q193946,scientific model
1096239,"Historical perspective of heavy metals contamination (Cd, Cr, Cu, Hg, Pb, Zn) in the Seine River basin (France) following a DPSIR approach (1950-2005).",Heavy metals,heavy metal,Q38848,124869430,heavy metal > music genre > art genre > genre,context_or_exact,context_or_exact,no,100.0,50.0,Q14946528;Q188451,music genre;conflation
1096583,Academics’ values in French universities. Is commitment to performance compatible with commitment to university ‘publicness’?,University,university,Q3918,11933731d,university > type of educational institution > type > class,context_or_exact,context_or_exact,no,100.0,50.0,Q112872396,type of educational institution
1096583,Academics’ values in French universities. Is commitment to performance compatible with commitment to university ‘publicness’?,Academics' values,,,,,,none,no,0.0,0.0,,
1096583,Academics’ values in French universities. Is commitment to performance compatible with commitment to university ‘publicness’?,Performance,performance,Q35140,122147017,performance > academic major > academic discipline > field of study,context_or_exact,context_or_exact,no,100.0,50.0,Q108586636;Q2267705;Q4671286,academic major;field of study;form of event
1096583,Academics’ values in French universities. Is commitment to performance compatible with commitment to university ‘publicness’?,Publicness,,,,,,none,no,0.0,0.0,,
1096583,Academics’ values in French universities. Is commitment to performance compatible with commitment to university ‘publicness’?,Higher education,higher education,Q136822,,higher education > educational stage > rank > class,context_or_exact,context_or_exact,no,100.0,50.0,Q18189;Q268592,industry;educational stage
1100173,Itô SDE-based generator for a class of non-Gaussian vector-valued random fields in uncertainty quantification,Random field,random field,Q5361768,,random field,context_or_exact,context_or_exact,no,100.0,50.0,,
1100173,Itô SDE-based generator for a class of non-Gaussian vector-valued random fields in uncertainty quantification,Itô stochastic differential equation,,,,,,none,no,0.0,0.0,,
1100173,Itô SDE-based generator for a class of non-Gaussian vector-valued random fields in uncertainty quantification,Adaptive algorithm,adaptive algorithm,Q1988072,,adaptive algorithm,context_or_exact,context_or_exact,no,100.0,50.0,,
1100173,Itô SDE-based generator for a class of non-Gaussian vector-valued random fields in uncertainty quantification,Uncertainty quantification,uncertainty quantification,Q7882499,,uncertainty quantification,context_or_exact,context_or_exact,no,100.0,50.0,,
1105959,Polynomial chaos expansion of a multimodal random vector,Random vector,,,,,,none,no,0.0,0.0,,
1105959,Polynomial chaos expansion of a multimodal random vector,High dimension,High Dimension,Q135022631,,High Dimension > video game > electronic game > game,context_or_exact,context_or_exact,no,100.0,50.0,Q7889,video game
1105959,Polynomial chaos expansion of a multimodal random vector,Polynomial chaos,polynomial chaos,Q17147719,,polynomial chaos,context_or_exact,context_or_exact,no,100.0,50.0,,
1105959,Polynomial chaos expansion of a multimodal random vector,Multimodal probability distribution,,,,,,none,no,0.0,0.0,,
1107668,Job vs. portioned partitioning for the earliest deadline ﬁrst semi-partitioned scheduling,Semi-partitioned scheduling,,,,,,none,no,0.0,0.0,,
1107668,Job vs. portioned partitioning for the earliest deadline ﬁrst semi-partitioned scheduling,Multiprocessor,MC#,Q4043398,,MC# > concurrent programming language > programming language > computer language,context_or_exact,context_or_exact,no,80.0,50.0,Q28919943,concurrent programming language
1107668,Job vs. portioned partitioning for the earliest deadline ﬁrst semi-partitioned scheduling,Real-time,real-time,Q347066,,real-time > quality > property > abstract entity,context_or_exact,context_or_exact,no,100.0,50.0,Q1207505,quality
1107668,Job vs. portioned partitioning for the earliest deadline ﬁrst semi-partitioned scheduling,Portioned scheduling,,,,,,none,no,0.0,0.0,,
1107668,Job vs. portioned partitioning for the earliest deadline ﬁrst semi-partitioned scheduling,EDF,EDF1,Q18033241,,EDF1 > gene > nucleic acid sequence > primary structure,context_or_exact,context_or_exact,no,85.7,83.4,Q7187,gene
1107668,Job vs. portioned partitioning for the earliest deadline ﬁrst semi-partitioned scheduling,Performance evaluation,Performance Evaluation,Q7168203,,Performance Evaluation > scientific journal > trade magazine > magazine,context_or_exact,context_or_exact,no,100.0,50.0,Q5633421,scientific journal
1107668,Job vs. portioned partitioning for the earliest deadline ﬁrst semi-partitioned scheduling,Deadline assignment,,,,,,none,no,0.0,0.0,,
1111761,"Correlation between the nanocrystalline Sm(Fe,Mo)12 and its out of equilibrium phase Sm(Fe,Mo)10",A Rare-earth intermetallics,,,,,,none,no,0.0,0.0,,
1111761,"Correlation between the nanocrystalline Sm(Fe,Mo)12 and its out of equilibrium phase Sm(Fe,Mo)10",B Magnetic property,,,,,,none,no,0.0,0.0,,
1111761,"Correlation between the nanocrystalline Sm(Fe,Mo)12 and its out of equilibrium phase Sm(Fe,Mo)10",C Mechanical alloying and milling,,,,,,none,no,0.0,0.0,,
1111761,"Correlation between the nanocrystalline Sm(Fe,Mo)12 and its out of equilibrium phase Sm(Fe,Mo)10",F Diffrac-tion,,,,,,none,no,0.0,0.0,,
1111761,"Correlation between the nanocrystalline Sm(Fe,Mo)12 and its out of equilibrium phase Sm(Fe,Mo)10",Electron microscopy transmission,,,,,,none,no,0.0,0.0,,
1111761,"Correlation between the nanocrystalline Sm(Fe,Mo)12 and its out of equilibrium phase Sm(Fe,Mo)10",G Magnetic application,,,,,,none,no,0.0,0.0,,
1111801,An incremental–iterative method for modeling damage evolution in voxel-based microstructure models,Incremental–iterative scheme · Lippmann–Schwinger equation · Tensile damage · Heterogeneous materials · Tomographic microstructures,,,,,,none,no,0.0,0.0,,
1118014,What drives personnel out of public organizations?,Perceived superior support,,,,,,none,no,0.0,0.0,,
1118014,What drives personnel out of public organizations?,Organizational commitment,organizational commitment,Q267236,,organizational commitment,context_or_exact,context_or_exact,no,100.0,50.0,,
1118014,What drives personnel out of public organizations?,Public service motivation,Public Service Motivation,Q7257614,,Public Service Motivation,context_or_exact,context_or_exact,no,100.0,50.0,,
1118014,What drives personnel out of public organizations?,Intention to quit,,,,,,none,no,0.0,0.0,,
1118026,All motivated by public service? The links between hierarchical position and public service motivation,Operatives,Operative,Q74182247,,Operative > fictional human > fictional primate > fictional mammal,context_or_exact,context_or_exact,no,100.0,50.0,Q15632617,fictional human
1118026,All motivated by public service? The links between hierarchical position and public service motivation,Public service motivation,Public Service Motivation,Q7257614,,Public Service Motivation,context_or_exact,context_or_exact,no,100.0,50.0,,
1118026,All motivated by public service? The links between hierarchical position and public service motivation,Human resources management,,,,,,none,no,0.0,0.0,,
1118026,All motivated by public service? The links between hierarchical position and public service motivation,Measurement scale of public service motivation,,,,,,none,no,0.0,0.0,,
1118026,All motivated by public service? The links between hierarchical position and public service motivation,Managers,manager,Q2462658,,manager > profession > occupation > social position,context_or_exact,context_or_exact,no,100.0,50.0,Q108300140;Q28640;Q4164871,profession;position;occupation group according to ISCO-08
1118039,Engagement,Identité,Identité,Q54754579,344172242,Identité > magazine > periodical > serial,context_or_exact,context_or_exact,no,100.0,50.0,Q41298,magazine
1118039,Engagement,Implication,implication,Q12767426,,implication > lexeme > word or phrase > form,context_or_exact,context_or_exact,no,100.0,50.0,Q111352,lexeme
1118039,Engagement,Motivation,motivation,Q644302,,motivation,context_or_exact,context_or_exact,no,100.0,50.0,,
1118039,Engagement,Workaholism,workaholism,Q19269381,,workaholism,context_or_exact,context_or_exact,no,100.0,50.0,,
1118039,Engagement,Fatigue émotionnelle,,,,,,none,no,0.0,0.0,,
1118039,Engagement,Epuisement professionnel,,,,,,none,no,0.0,0.0,,
1119244,From Industry to Luxury: French Perfume in the Nineteenth Century,Perfume,perfume,Q131746,11937402z,perfume,context_or_exact,context_or_exact,no,100.0,50.0,,
1119244,From Industry to Luxury: French Perfume in the Nineteenth Century,Perfumery,perfumery,Q1979901,,perfumery > industry > group > set,context_or_exact,context_or_exact,no,100.0,50.0,Q268592,industry
1119244,From Industry to Luxury: French Perfume in the Nineteenth Century,Parfum,perfume,Q131746,11937402z,perfume,context_or_exact,context_or_exact,no,100.0,50.0,,
1119244,From Industry to Luxury: French Perfume in the Nineteenth Century,Parfumerie,Parfumerie,Q27762482,,Parfumerie > literary work > written work > intellectual work,context_or_exact,context_or_exact,no,100.0,50.0,Q7725634,literary work
1119263,Le patrimoine des industries du luxe : Bernardaud et Baccarat à l’heure de la valorisation,Luxury,luxury,Q10953913,11980826d,luxury,context_or_exact,context_or_exact,no,100.0,50.0,,
1119263,Le patrimoine des industries du luxe : Bernardaud et Baccarat à l’heure de la valorisation,Industrial heritage,Industrial Heritage,Q71248244,,Industrial Heritage > heritage designation > designation > nomination,context_or_exact,context_or_exact,no,100.0,50.0,Q1569871;Q30634609,industrial heritage site;heritage designation
1119263,Le patrimoine des industries du luxe : Bernardaud et Baccarat à l’heure de la valorisation,Patrimoine industriel,industrial heritage site,Q1569871,,industrial heritage site,context_or_exact,context_or_exact,no,100.0,50.0,,
1119263,Le patrimoine des industries du luxe : Bernardaud et Baccarat à l’heure de la valorisation,Luxe,luxury,Q10953913,11980826d,luxury,context_or_exact,context_or_exact,no,100.0,50.0,,
1119266,La mode : naissance et développement d’un objet d’étude en sociologie,History of ideas,history of ideas,Q570018,11963618j,history of ideas > academic discipline > field of study > knowledge system,context_or_exact,context_or_exact,no,100.0,80.0,Q11862829;Q17524420;Q4671286,academic major;aspect of history;academic discipline
1119266,La mode : naissance et développement d’un objet d’étude en sociologie,Fashion,fashion,Q12684,119325083,fashion,context_or_exact,context_or_exact,no,100.0,50.0,,
1119266,La mode : naissance et développement d’un objet d’étude en sociologie,Mode,fashion,Q12684,119325083,fashion,context_or_exact,context_or_exact,no,100.0,50.0,,
1119266,La mode : naissance et développement d’un objet d’étude en sociologie,Histoire des idées,history of ideas,Q570018,11963618j,history of ideas > academic discipline > field of study > knowledge system,context_or_exact,context_or_exact,no,100.0,80.0,Q11862829;Q17524420;Q4671286,academic major;aspect of history;academic discipline
1119281,Fashion sprayed and displayed : the parisian market of perfumery at the turn of the XXth century,Perfumery,perfumery,Q1979901,,perfumery > industry > group > set,context_or_exact,context_or_exact,no,100.0,50.0,Q268592,industry
1119281,Fashion sprayed and displayed : the parisian market of perfumery at the turn of the XXth century,Parfumerie,Parfumerie,Q27762482,,Parfumerie > literary work > written work > intellectual work,context_or_exact,context_or_exact,no,100.0,50.0,Q7725634,literary work
1119287,Uses of Heritage by French Luxury Houses : between Tourism Development and Brand Communication,Industrial heritage,Industrial Heritage,Q71248244,,Industrial Heritage > heritage designation > designation > nomination,context_or_exact,context_or_exact,no,100.0,50.0,Q1569871;Q30634609,industrial heritage site;heritage designation
1119287,Uses of Heritage by French Luxury Houses : between Tourism Development and Brand Communication,Patrimoine industriel,industrial heritage site,Q1569871,,industrial heritage site,context_or_exact,context_or_exact,no,100.0,50.0,,
1119298,"Compte-rendu de lecture de Morag Martin, Selling Beauty: Cosmetics, Commerce, and French Society, 1750-1830, Baltimore, John Hopkins University Press, 2009",History of marketing,history of marketing,Q3566673,,history of marketing > aspect of history > aspect > point of view,context_or_exact,context_or_exact,no,100.0,50.0,Q17524420,aspect of history
1119298,"Compte-rendu de lecture de Morag Martin, Selling Beauty: Cosmetics, Commerce, and French Society, 1750-1830, Baltimore, John Hopkins University Press, 2009",Histoire du marketing,Histoire du marketing du champagne,Q132167558,,Histoire du marketing du champagne > aspect of history > aspect > point of view,context_or_exact,context_or_exact,no,76.4,45.8,Q17524420,aspect of history
1119300,"Compte-rendu de lecture de Luc Marco, Histoire managériale du Bazar Bonne-Nouvelle : Galeries marchandes à Paris, 1835-1863",History of marketing,history of marketing,Q3566673,,history of marketing > aspect of history > aspect > point of view,context_or_exact,context_or_exact,no,100.0,50.0,Q17524420,aspect of history
1119300,"Compte-rendu de lecture de Luc Marco, Histoire managériale du Bazar Bonne-Nouvelle : Galeries marchandes à Paris, 1835-1863",Histoire du marketing,Histoire du marketing du champagne,Q132167558,,Histoire du marketing du champagne > aspect of history > aspect > point of view,context_or_exact,context_or_exact,no,76.4,47.8,Q17524420,aspect of history
1119721,Knowledge management in a French research community: a case study of GeCSO congress,Situated learning,Situated learning,Q2290699,15044742h,Situated learning > umbrella term > word or phrase > form,context_or_exact,context_or_exact,no,100.0,50.0,Q210588,umbrella term
1119721,Knowledge management in a French research community: a case study of GeCSO congress,Knowledge engineering Paper type Conceptual paper,,,,,,none,no,0.0,0.0,,
1119721,Knowledge management in a French research community: a case study of GeCSO congress,Activity theory-based approach,,,,,,none,no,0.0,0.0,,
1119721,Knowledge management in a French research community: a case study of GeCSO congress,Knowing in action,,,,,,none,no,0.0,0.0,,
1119721,Knowledge management in a French research community: a case study of GeCSO congress,Knowledge modelling,,,,,,none,no,0.0,0.0,,
1119721,Knowledge management in a French research community: a case study of GeCSO congress,Knowing communities,,,,,,none,no,0.0,0.0,,
1119721,Knowledge management in a French research community: a case study of GeCSO congress,Tacit knowledge,tacit knowledge,Q743861,,tacit knowledge > knowledge type > type > class,context_or_exact,context_or_exact,no,100.0,50.0,Q110403031,knowledge type
1119721,Knowledge management in a French research community: a case study of GeCSO congress,Business modelling,business modelling,Q121433935,,business modelling,context_or_exact,context_or_exact,no,100.0,50.0,,
1119721,Knowledge management in a French research community: a case study of GeCSO congress,Knowledge management,knowledge management,Q192060,13183229d,knowledge management > type of management > type > class,context_or_exact,context_or_exact,no,100.0,50.0,Q96247293,type of management
1119721,Knowledge management in a French research community: a case study of GeCSO congress,Knowledge transfer,knowledge transfer,Q2586354,,knowledge transfer > industry > group > set,context_or_exact,context_or_exact,no,100.0,50.0,Q268592,industry
1120299,Semantic interoperability platform for Healthcare Information Exchange,Semantic interoperability,semantic interoperability,Q5258530,,semantic interoperability,context_or_exact,context_or_exact,no,100.0,50.0,,
1120299,Semantic interoperability platform for Healthcare Information Exchange,Health information systems,health information system,Q70323677,,health information system,context_or_exact,context_or_exact,no,100.0,50.0,,
1120299,Semantic interoperability platform for Healthcare Information Exchange,Information model,information model,Q1662581,,information model > field of study > knowledge system > conceptual system,context_or_exact,context_or_exact,no,100.0,50.0,Q1047113;Q2267705,field of study;field of study
1120299,Semantic interoperability platform for Healthcare Information Exchange,Reference terminology,,,,,,none,no,0.0,0.0,,
1120299,Semantic interoperability platform for Healthcare Information Exchange,Semantic web,Semantic Web,Q54837,14521343b,Semantic Web > information system > system > collective entity,context_or_exact,context_or_exact,no,100.0,80.0,Q1047113;Q11862829;Q121182;Q2267705;Q271680,field of study;academic discipline;software framework;information system;field of study
1120299,Semantic interoperability platform for Healthcare Information Exchange,Interface terminology,,,,,,none,no,0.0,0.0,,
