kw,qid,label,mode,exact_label,exact_alias,ctx,sl_log1p,p31_cnt,p279_cnt,ctx_p31,ctx_p279,alias_inv,w_ctx,w_sl,w_p31,w_p279,w_ctx_p31,w_ctx_p279,w_alias_inv,bonus_label,bonus_alias,total
parfum,Q134610116,Parfumerie E. Rimmel,none,0,0,0.0,0.0,1.0,0.0,45.6,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.26
parfum,Q131683377,Parfum discret,none,0,0,4.9,0.0,1.0,0.0,10.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.83
parfum,Q131917141,Parfums d'interdit,none,0,0,2.5,0.0,1.0,0.0,29.7,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.56
parfum,Q579021,perfumer,none,0,0,2.5,3.18,1.0,4.0,28.7,50.5,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.94
parfum,Q1979901,perfumery,none,0,0,4.9,2.3,1.0,2.0,43.2,42.5,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.85
parfum,Q1790763,Krčmaň,none,0,0,2.5,3.26,1.0,0.0,28.6,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.68
parfum,Q8044164,Parfum de Corniole,none,0,0,2.5,1.39,2.0,0.0,43.4,0.0,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.44
parfum,Q23862351,Parfum,label,1,0,2.5,0.69,1.0,0.0,35.4,0.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,36.96
parfum,Q2817322,Cosmetic Valley,none,0,0,0.0,1.39,2.0,0.0,40.6,0.0,0.222,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.37
parfum,Q3795364,Le parfum d'Emmanuelle,none,0,0,0.0,1.1,1.0,0.0,42.3,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.27
parfum,Q3228496,Le Parfum des secrets,none,0,0,0.0,1.1,1.0,0.0,42.3,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.77
parfum,Q2849335,Angel (parfum),none,0,0,0.0,1.61,1.0,0.0,28.1,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.89
parfum,Q96605871,parfumerie Guerlain,none,0,0,0.0,0.0,1.0,0.0,45.6,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.26
parfum,Q29512262,flacon de parfum,none,0,0,2.5,0.69,0.0,2.0,0.0,34.5,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.99
parfum,Q104423824,Parfums de toilette,none,0,0,0.0,0.0,1.0,0.0,28.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.08
parfumerie,Q1509937,perfumery,alias,0,1,2.5,2.08,0.0,13.0,0.0,38.0,0.4,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,47.5
parfumerie,Q99689169,Parfümerie Becker,none,0,0,1.2,0.0,1.0,0.0,39.8,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.68
parfumerie,Q96605875,Parfumerie Kerkoff,none,0,0,0.0,1.1,1.0,0.0,45.6,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.81
parfumerie,Q100278556,Die Grenze,none,0,0,0.0,1.1,1.0,0.0,39.8,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,2.75
parfumerie,Q21427744,Perfumeries of Grasse,none,0,0,2.5,0.69,1.0,0.0,35.7,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.67
parfumerie,Q82002015,Parfumerie Birckenstock,none,0,0,0.0,0.69,1.0,0.0,45.6,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.6
parfumerie,Q12330991,Parfumerie Breining,none,0,0,2.5,0.69,1.0,0.0,45.6,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.57
parfumerie,Q112599183,Parfumerie Sauzé,none,0,0,0.0,0.69,1.0,0.0,70.1,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.85
parfumerie,Q19223195,Parfümerien,none,0,0,1.2,0.69,1.0,0.0,32.5,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.95
parfumerie,Q127165019,parfumerie Bib et Bab,none,0,0,2.5,0.0,1.0,0.0,45.6,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.22
parfumerie,Q134610116,Parfumerie E. Rimmel,none,0,0,0.0,0.0,1.0,0.0,45.6,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.26
parfumerie,Q1979901,perfumery,alias,0,1,4.9,2.3,1.0,2.0,43.2,42.5,1.0,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,52.04
parfumerie,Q61618017,perfumery chain,none,0,0,7.4,0.0,0.0,9.0,0.0,48.7,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,16.18
parfumerie,Q96605871,parfumerie Guerlain,none,0,0,0.0,0.0,1.0,0.0,45.6,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.26
parfumerie,Q96605867,parfumerie de la Société de la Maison du Parfum,none,0,0,0.0,0.0,1.0,0.0,45.6,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.26
parfumerie,Q27332105,Perfumeria Can Massias,none,0,0,1.2,1.1,1.0,0.0,36.0,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.19
parfumerie,Q114842796,rue de la Parfumerie,none,0,0,1.2,0.69,1.0,0.0,31.5,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.94
parfumerie,Q96606242,Usine Coty,none,0,0,0.0,0.69,1.0,0.0,36.0,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,2.51
parfumerie,Q115283644,Parfumerie Biette,none,0,0,0.0,0.0,2.0,0.0,42.5,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.53
parfumerie,Q115282645,Parfumerie-savonnerie Sarradin,none,0,0,0.0,0.0,2.0,0.0,42.5,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.53
parfumerie,Q22999291,parfumeries Chiris,none,0,0,0.0,0.0,1.0,0.0,40.9,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.21
parfumerie,Q109771923,parfumerie Jean Patou,none,0,0,0.0,0.0,1.0,0.0,70.1,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.5
parfumerie,Q96606245,parfumerie de Luzy,none,0,0,0.0,0.0,1.0,0.0,45.6,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.26
parfumerie,Q82001102,parfumerie Vibert,none,0,0,0.0,0.0,2.0,0.0,40.9,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.01
parfumerie,Q22995567,parfumerie Roure-Bertrand,none,0,0,0.0,0.0,1.0,0.0,32.6,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.13
luxury,Q10953913,luxury,label,1,0,0.0,3.61,0.0,3.0,0.0,28.0,0.667,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,42.17
luxury,Q949715,luxury good,none,0,0,0.0,3.64,0.0,4.0,0.0,20.2,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.93
luxury,Q443802,luxury yacht,none,0,0,0.0,2.89,1.0,9.0,39.8,24.5,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.1
luxury,Q5581707,luxury vehicle,none,0,0,0.0,3.37,1.0,4.0,40.2,24.5,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.48
luxury,Q115478658,Accor Luxury hotel brands,alias,0,1,0.0,0.0,1.0,0.0,30.2,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,22.48
luxury,Q1878344,luxury train,none,0,0,0.0,1.79,0.0,4.0,0.0,27.9,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.52
luxury,Q97767989,Luxury,label,1,0,0.0,0.0,1.0,0.0,42.6,0.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,26.94
luxury,Q43240067,Lust,alias,0,1,0.0,0.0,1.0,0.0,38.8,0.0,0.333,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,19.96
luxury,Q3268045,"Luxe, calme et volupté",none,0,0,14.3,2.3,1.0,0.0,40.0,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,20.99
luxury,Q6706450,Luxury,label,1,0,0.0,0.69,1.0,0.0,45.0,0.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,29.76
luxury,Q106318530,Joruna,alias,0,1,0.0,0.69,1.0,0.0,43.2,0.0,0.2,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,21.75
luxury,Q6706452,Luxury,label,1,0,0.0,0.69,1.0,0.0,41.7,0.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,29.69
luxury,Q97852779,Luxury,label,1,0,0.0,0.0,1.0,0.0,42.6,0.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,26.94
luxury,Q13645388,luxury real estate,none,0,0,0.0,1.1,1.0,2.0,36.9,40.4,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.74
luxury,Q2412604,The Luxury Collection,none,0,0,0.0,1.39,1.0,0.0,37.4,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.37
luxury,Q70721130,luxury resources,none,0,0,0.0,0.0,0.0,3.0,0.0,25.7,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.01
luxury,Q41671803,Luxury I,none,0,0,0.0,0.69,1.0,0.0,40.0,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.55
luxury,Q1755408,luxury tax,none,0,0,0.0,2.83,1.0,3.0,44.6,25.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.66
luxury,Q4920494,Luxury Card,none,0,0,0.0,1.39,1.0,0.0,36.6,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.86
luxury,Q459467,Sachsenring (Horch) P240,none,0,0,0.0,2.56,1.0,0.0,36.7,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.45
luxury,Q114213152,Luxury Elite,none,0,0,0.0,0.69,1.0,0.0,34.6,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.49
luxury,Q2075954,party bus,none,0,0,0.0,2.2,1.0,5.0,40.6,25.0,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.25
luxury,Q852359,luxury box,none,0,0,0.0,2.08,0.0,6.0,0.0,22.7,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.02
luxury,Q111369577,Luxury Women,none,0,0,0.0,1.39,1.0,0.0,34.6,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.34
luxury,Q5230017,Dave Tyack,none,0,0,0.0,0.69,1.0,0.0,34.6,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,2.99
luxury,Q85782723,luxury apartment,none,0,0,0.0,1.79,0.0,3.0,0.0,27.6,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.92
luxury,Q3268091,Luxury Racing,none,0,0,0.0,1.39,1.0,0.0,39.5,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.89
luxury,Q7013825,Manhattan Cruise Terminal,none,0,0,0.0,1.1,1.0,0.0,43.0,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,2.78
luxury,Q6706470,luxury magazine,none,0,0,0.0,0.69,1.0,2.0,43.3,39.8,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.1
luxury,Q60781109,Luxury Ewer Extending Good Fortune to the Owner,none,0,0,0.0,0.0,1.0,0.0,41.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.21
luxury,Q4045423,Noel Fielding's Luxury Comedy,none,0,0,0.0,1.1,1.0,0.0,39.4,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.24
luxury,Q6706445,Luxury: Cococure,none,0,0,0.0,0.69,1.0,0.0,38.1,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.53
luxury,Q43286700,Luxury 5 Cinemas,none,0,0,14.3,0.0,1.0,0.0,40.3,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,19.85
luxury,Q43331658,Luxury 10,none,0,0,7.1,0.0,1.0,0.0,40.3,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.77
luxury,Q1234247,Dodge Luxury Liner,none,0,0,0.0,1.79,1.0,0.0,36.7,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.06
luxury,Q114394263,Luxury Homes With Starry Nights,none,0,0,7.1,0.0,1.0,0.0,39.0,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.76
industrial heritage,Q1569871,industrial heritage site,none,0,0,0.0,2.77,0.0,9.0,0.0,34.6,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.56
industrial heritage,Q71248244,Industrial Heritage,label,1,0,0.0,0.0,2.0,2.0,50.4,41.2,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,32.93
industrial heritage,Q314049,Industrial Heritage Trail,none,0,0,0.0,2.2,2.0,0.0,29.1,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.99
industrial heritage,Q57244041,industrial heritage of Spain,none,0,0,0.0,0.69,1.0,10.0,42.7,53.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.0
industrial heritage,Q112307335,industrial heritage,label,1,0,0.0,0.69,0.0,2.0,0.0,33.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,30.43
industrial heritage,Q1114366,Industrial Heritage Museum (Bologna),none,0,0,0.0,1.1,5.0,0.0,26.6,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.82
industrial heritage,Q12328348,Industrial Heritage Sites of Denmark,none,0,0,0.0,1.39,1.0,0.0,36.9,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.86
industrial heritage,Q66030930,Industrial Heritage of textile in the central Plateau of Iran,none,0,0,0.0,0.0,1.0,0.0,38.7,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.19
industrial heritage,Q79123962,Industrial Heritage in Archaeology,none,0,0,0.0,0.0,1.0,0.0,34.5,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.15
patrimoine industriel,Q1569871,industrial heritage site,alias,0,1,7.1,2.77,0.0,9.0,0.0,34.6,0.5,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,61.04
patrimoine industriel,Q71248244,Industrial Heritage,alias,0,1,7.1,0.0,2.0,2.0,50.4,41.2,1.0,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,51.16
luxe,Q32,Luxembourg,none,0,0,0.0,5.8,6.0,0.0,20.8,0.0,0.154,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.37
luxe,Q1842,Luxembourg,none,0,0,0.0,5.16,5.0,0.0,26.9,0.0,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.71
luxe,Q9051,Luxembourgish,none,0,0,0.0,4.93,2.0,2.0,31.9,40.5,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.45
luxe,Q950058,Luxembourgish Wikipedia,none,0,0,0.0,3.76,1.0,0.0,36.9,0.0,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.91
luxe,Q184266,Luxembourg men's national football team,none,0,0,0.0,4.11,1.0,0.0,37.0,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.22
luxe,Q6974489,"National Museum of Natural History, Luxembourg",none,0,0,0.0,2.3,4.0,0.0,24.5,0.0,0.222,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.26
luxe,Q1126,Luxembourg,none,0,0,0.0,4.44,1.0,0.0,43.0,0.0,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.0
luxe,Q634124,Luxeuil-les-Bains,none,0,0,0.0,3.83,1.0,0.0,39.4,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.61
luxe,Q309458,Jardin du Luxembourg,none,0,0,7.1,3.95,3.0,0.0,33.0,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,14.48
luxe,Q1070311,Luxembourg Socialist Workers' Party,none,0,0,0.0,3.37,1.0,0.0,33.1,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.81
luxe,Q245252,Luxembourg National Division,none,0,0,0.0,3.74,1.0,2.0,38.7,35.4,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.04
luxe,Q1411180,Luxembourg Museum,none,0,0,0.0,3.26,1.0,0.0,39.8,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.33
luxe,Q696850,Luxembourg Football Federation,none,0,0,0.0,3.69,1.0,0.0,45.5,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.1
luxe,Q1300490,Luxembourg Division of Honour,none,0,0,0.0,2.71,1.0,0.0,38.7,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.04
luxe,Q30557561,Luxembourg National Road Cycling Championships - Women RR,none,0,0,0.0,0.0,1.0,2.0,38.8,36.2,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.68
luxe,Q3088839,Belgium–Luxembourg border,none,0,0,0.0,2.2,3.0,0.0,29.4,0.0,0.222,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.46
luxe,Q329852,Luxembourg Palace,none,0,0,0.0,3.97,1.0,0.0,40.2,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.19
luxe,Q11348916,sport in Luxembourg,none,0,0,0.0,1.95,1.0,2.0,36.8,34.7,0.167,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.12
luxe,Q13103842,Luxembourg Institute of Science and Technology,none,0,0,0.0,1.79,3.0,0.0,32.9,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.13
luxe,Q1626394,Luxé,none,0,0,0.0,3.56,1.0,0.0,39.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.97
luxe,Q129589,Luxembourgish National Road Race Championships,none,0,0,0.0,2.3,1.0,2.0,38.8,36.2,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.33
luxe,Q13102047,Luxembourg Institute of Health,none,0,0,0.0,1.1,3.0,0.0,23.0,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.18
luxe,Q730471,Luxembourg in the Eurovision Song Contest,none,0,0,0.0,3.66,1.0,0.0,46.2,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.59
luxe,Q753056,Luxembourg at the Olympics,none,0,0,0.0,3.5,1.0,0.0,34.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.89
luxe,Q517449,Chamber of Deputies,none,0,0,0.0,3.4,2.0,2.0,29.9,48.7,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.19
luxe,Q246813,Luxembourg Armed Forces,none,0,0,0.0,3.33,2.0,0.0,35.1,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.82
luxe,Q24781286,"Acyl-protein synthetase, LuxE",alias,0,1,7.1,0.0,1.0,0.0,45.3,0.0,0.5,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,42.84
luxe,Q872186,Luxembourg Airport,none,0,0,0.0,3.74,2.0,0.0,39.2,0.0,0.2,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.46
luxe,Q15921347,Luxembourg constituency of the European Parliament,none,0,0,0.0,2.3,1.0,0.0,37.3,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.32
luxe,Q1232116,Luxeuil Abbey,none,0,0,0.0,2.71,2.0,0.0,31.4,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.77
luxe,Q519786,Luxembourg national under-21 football team,none,0,0,0.0,2.56,1.0,0.0,38.3,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.47
luxe,Q22266624,Luxembourg general election,none,0,0,0.0,0.69,1.0,2.0,38.0,32.2,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.99
luxe,Q33100334,Luxemburg,none,0,0,0.0,0.0,1.0,0.0,40.0,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.2
luxe,Q1751317,Luxemburger Wort,none,0,0,0.0,2.71,1.0,0.0,37.7,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.53
luxe,Q21479996,Government of Luxembourg,none,0,0,0.0,1.79,1.0,0.0,37.8,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.07
luxe,Q783137,Luxembourg Open,none,0,0,0.0,3.0,0.0,2.0,0.0,42.8,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.04
luxe,Q27056305,Luxembourg National Road Cycling Championships - Men RR,none,0,0,0.0,0.0,1.0,2.0,38.8,36.2,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.68
luxe,Q1092641,Luxembourgers,none,0,0,0.0,3.69,1.0,5.0,39.1,20.2,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.05
luxe,Q324142,Luxe-Sumberraute,none,0,0,0.0,3.64,1.0,0.0,39.4,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.51
luxe,Q375218,Luxembourg Badminton Championships,none,0,0,0.0,1.39,1.0,5.0,37.4,23.4,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.55
luxe,Q2032,Luxembourg District,none,0,0,0.0,3.66,1.0,0.0,45.3,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.09
luxe,Q1456424,Luxembourgian Team Badminton Championships,none,0,0,0.0,0.69,1.0,3.0,37.4,31.3,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.57
luxe,Q1878314,Luxembourg Cup,none,0,0,0.0,0.69,1.0,3.0,37.4,31.3,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.57
luxe,Q1093037,Luxembourg women's national football team,none,0,0,0.0,3.22,1.0,0.0,38.9,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.8
luxe,Q3088708,Germany–Luxembourg border,none,0,0,0.0,2.2,2.0,0.0,36.6,0.0,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.81
luxe,Q1224382,Luxémont-et-Villotte,none,0,0,0.0,3.47,1.0,0.0,39.4,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.43
luxe,Q10321123,Luxemburgia,none,0,0,0.0,2.56,1.0,0.0,40.1,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.48
luxe,Q30557504,Luxembourg National Road Cycling Championships - Women ITT,none,0,0,0.0,0.0,1.0,2.0,38.8,36.2,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.68
luxe,Q1070752,Luxey,none,0,0,0.0,3.5,1.0,0.0,39.4,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.44
luxe,Q10953913,luxe,label,1,0,21.4,3.61,0.0,3.0,0.0,28.0,0.667,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,106.46
luxe,Q4191,Lucerne,none,0,0,21.4,4.8,3.0,0.0,32.2,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,31.83
luxe,Q691741,canton de Luxembourg,none,0,0,14.3,3.76,1.0,0.0,41.9,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,22.24
luxe,Q3268047,Luxe,label,1,0,14.3,1.39,1.0,0.0,39.4,0.0,0.5,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,73.27
luxe,Q801140,Luxembourg,none,0,0,0.0,3.04,1.0,0.0,41.3,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.74
luxe,Q760113,lois somptuaires,none,0,0,7.1,3.14,1.0,2.0,36.1,31.3,0.2,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,13.35
luxe,Q653845,Athus,none,0,0,0.0,2.48,3.0,0.0,30.6,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.95
luxe,Q17556693,Luxemburgia nobilis,none,0,0,0.0,1.79,1.0,0.0,40.1,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.1
luxe,Q9128,lumière,alias,0,1,21.4,5.41,1.0,4.0,27.8,27.1,0.333,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,110.1
luxe,Q1887621,Orchestre philharmonique du Luxembourg,none,0,0,7.1,2.71,1.0,0.0,38.3,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.11
